centre;composante;iae_etape_code;iae_version_code;iae_etape_lib;id_polytech;redoublant;sexe;age;nationalite;bac;bac_annee;bac_mention;bac_lieu;titre_access;titre_acces_iea;titre_acces_pays;Boursier ;dernier_etablissement_code;dernier_etablissement_lib;premier_etablissement_code;premier_etablissement_lib;type_dernier_diplome_code;type_dernier_diplome_lib;regime_inscription
POLYTECH;POLYTECH;PL05GI;118;Ingénieur Polytech 5A GI;2122INGSIR014;O;M;24;FRANCAIS(E);STI2D;2015;Bien;Côte d'Or;DUT;Externe;; ;0691774D;U_LYON 1;0597065J;Université de Lille;011;DUT;initiale
POLYTECH;POLYTECH;PL4IFA;118;Ingénieur Polytech IF 4A;2122INGIFA010;N;M;21;FRANCAIS(E);SVT-SV;2018;Assez bien;Saône Loir;; ;; ;0691774D;U_LYON 1;0211237F;Université de Bourgogne;011;DUT;apprentis.
POLYTECH;POLYTECH;PL04IF;114;Ingénieur Polytech 4A IF;2122INGIF012;N;M;21;FRANCAIS(E);SVT-MA;2018;Bien;Loir Cher;; ;;Oui;0691774D;U_LYON 1;0755890V;Sorbonne Université;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL05GI;118;Ingénieur Polytech 5A GI;2122INGSIR015;N;M;22;FRANCAIS(E);S-STI;2017;Bien;Isère;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;900;Aucun diplôme supérieur;initiale
POLYTECH;POLYTECH;PL03GI;118;Ingénieur Polytech 3A GI;2122INGSIR016;N;M;22;FRANCAIS(E);STI2D_AC;2017;Assez bien;Ain;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;010;BTS;initiale
POLYTECH;POLYTECH;PL03MA;114;Ingénieur Polytech 3A MAT;2122INGMAT013;N;M;19;FRANCAIS(E);S-STI;2019;Bien;Savoie;; ;;Oui;0730858L;U_SAVOIE;0730858L;Université Savoie Mont Blanc;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL04MA;114;Ingénieur Polytech 4A MAT;2122INGMAT014;N;F;21;FRANCAIS(E);SVT-SV;2018;Très bien;Bouches Rh;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;012;Attestation délivrée à la suite d'un cursus en CPGE;initiale
POLYTECH;POLYTECH;PL03MA;114;Ingénieur Polytech 3A MAT;2122INGMAT015;N;M;20;FRANCAIS(E);SVT-MA;2019;Sans mention;Hte Savoie;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;900;Aucun diplôme supérieur;initiale
POLYTECH;POLYTECH;PL05GI;118;Ingénieur Polytech 5A GI;2122INGSIR017;N;M;23;FRANCAIS(E);S-STI;2016;Bien;Côte d'Or;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;012;Attestation délivrée à la suite d'un cursus en CPGE;initiale
POLYTECH;POLYTECH;PLIFI3;118;Ingénieur Polytech IF 3A;2122INGIFA011;N;M;20;FRANCAIS(E);S-STI;2019;Très bien;Ain;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL03ME;114;Ingénieur Polytech 3A ME;2122INGMECA023;N;M;20;FRANCAIS(E);SVT-MA;2019;Bien;Drôme;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;900;Aucun diplôme supérieur;initiale
POLYTECH;POLYTECH;PL03ME;114;Ingénieur Polytech 3A ME;2122INGMECA024;N;M;20;FRANCAIS(E);SVT-MA;2019;Bien;Rhône;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL03GI;118;Ingénieur Polytech 3A GI;2122INGSIR018;N;F;20;FRANCAIS(E);S-STI;2019;Sans mention;Vosges;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;011;DUT;initiale
POLYTECH;POLYTECH;PL05IF;114;Ingénieur Polytech 5A IF;2122INGIF013;N;M;22;FRANCAIS(E);SVT-PC;2017;Bien;Loire;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;900;Aucun diplôme supérieur;initiale
POLYTECH;POLYTECH;PL05MM;114;Ingénieur Polytech 5A MAP;2122INGMAM011;N;F;23;BENINOIS(E);0031-étran;;;Etranger;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;503;Diplôme d'établissement étranger supérieur;initiale
POLYTECH;POLYTECH;PL04MM;114;Ingénieur Polytech 4A MAP;2122INGMAM012;N;M;21;FRANCAIS(E);SVT-MA;2018;Très bien;Hérault;LICENCE;Externe;; ;0691774D;U_LYON 1;0342321N;Université de Montpellier;040;Licence;initiale
POLYTECH;POLYTECH;PL05MA;114;Ingénieur Polytech 5A MAT;2122INGMAT016;N;F;23;FRANCAIS(E);SVT-PC;2016;Bien;Val d'Oise;; ;;Oui;0691774D;U_LYON 1;0751723R;Université Paris 7 (Paris Diderot);001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL03IF;114;Ingénieur Polytech 3A IF;2122INGIF014;N;M;20;FRANCAIS(E);SVT-ISN;2019;Assez bien;Hte Savoie;DUT;Externe;SAVOIE; ;0730858L;U_SAVOIE;0730858L;Université Savoie Mont Blanc;011;DUT;initiale
POLYTECH;POLYTECH;PL03IF;114;Ingénieur Polytech 3A IF;2122INGIF015;N;M;21;MAROCAIN(E);0031-étran;2018;Très bien;;; ;; ;;;0691774D;Université Lyon 1;012;Attestation délivrée à la suite d'un cursus en CPGE;initiale
POLYTECH;POLYTECH;PL04GB;114;Ingénieur Polytech 4A GB;2122INGGBM014;N;M;22;FRANCAIS(E);SVT-SV;2017;Bien;Saône Loir;Et.Paraméd;Externe;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;034;Autre diplôme paramédical et social;initiale
POLYTECH;POLYTECH;MPL010;116;M1 MIAGE;2122MIAGEM1004;N;F;22;FRANCAIS(E);SVT-SV;2017;Assez bien;Rhône;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;040;Licence;initiale
POLYTECH;POLYTECH;PL03MM;114;Ingénieur Polytech 3A MAP;2122INGMAM013;N;F;20;FRANCAIS(E);SVT-ISN;2019;Très bien;Deux Sèvre;; ;;Oui;0440984F;U_NANTES;0440984F;Université de Nantes;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL05ME;114;Ingénieur Polytech 5A MEC;2122INGMECA025;O;M;25;MAROCAIN(E);0031-étran;2014;;Etranger;; ;; ;0691774D;U_LYON 1;0421095M;Université Jean Monnet (Saint Etienne);013;DEUG;initiale
POLYTECH;POLYTECH;MPL022;116;M2 ATRDM;2122ATRDMM2003;N;F;24;FRANCAIS(E);SVT-SV;2015;Sans mention;Rhône;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;050;Maîtrise;apprentis.
POLYTECH;POLYTECH;PL05GB;114;Ingénieur Polytech 5A GB;2122INGGBM015;N;F;25;TUNISIEN(NE);0031-étran;2015;;Etranger;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;900;Aucun diplôme supérieur;initiale
POLYTECH;POLYTECH;MPL022;116;M2 ATRDM;2122ATRDMM2004;N;F;25;TUNISIEN(NE);0031-étran;2015;;Etranger;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;900;Aucun diplôme supérieur;initiale
POLYTECH;POLYTECH;PL04ME;114;Ingénieur Polytech 4A MEC;2122INGMECA026;N;M;21;SENEGALAIS(E);0031-étran;2018;Bien;Etranger;DUT;Externe;; ;0691774D;U_LYON 1;0542493S;Université de Lorraine;011;DUT;initiale
POLYTECH;POLYTECH;MPL022;116;M2 ATRDM;2122ATRDMM2005;N;F;26;FRANCAIS(E);SVT-SV;2014;Sans mention;Drôme;; ;; ;0691774D;U_LYON 1;0421095M;Université Jean Monnet (Saint Etienne);055;Diplôme de fin de 2nd cycle des études médicales et pharmaceutiques;apprentis.
POLYTECH;POLYTECH;MPL010;116;M1 MIAGE;2122MIAGEM1005;N;M;22;ALGERIEN(NE);SVT-MA;2017;Très bien;Etranger;LICENCE;Externe;VAUCLUSE; ;0840685N;U_AVIGNON;0840685N;Université d'Avignon;040;Licence;initiale
POLYTECH;POLYTECH;PL03GB;114;Ingénieur Polytech 3A GB;2122INGGBM016;N;F;22;FRANCAIS(E);SVT-SV;2017;Assez bien;Ille et Vi;Et.Paraméd;Externe;FINISTERE;Oui;0292140U;LYC PRO la;0290346U;Université de Bretagne Occidentale (UBO);034;Autre diplôme paramédical et social;initiale
POLYTECH;POLYTECH;PL05MA;114;Ingénieur Polytech 5A MAT;2122INGMAT017;N;F;22;FRANCAIS(E);SVT-PC;2017;Bien;Bouches Rh;; ;; ;0691774D;U_LYON 1;0134009M;Aix-Marseille Université;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL05MA;114;Ingénieur Polytech 5A MAT;2122INGMAT018;O;M;25;FRANCAIS(E);SVT-PC;2015;Assez bien;Isère;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL04IF;114;Ingénieur Polytech 4A IF;2122INGIF016;N;M;21;FRANCAIS(E);S-STI;2018;Assez bien;Rhône;BTS;Externe;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;010;BTS;initiale
POLYTECH;POLYTECH;PL05MA;114;Ingénieur Polytech 5A MAT;2122INGMAT019;N;F;22;FRANCAIS(E);SVT-SV;2017;Bien;Isère;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;900;Aucun diplôme supérieur;initiale
POLYTECH;POLYTECH;MPL022;116;M2 ATRDM;2122ATRDMM2006;N;F;22;FRANCAIS(E);SVT-SV;2017;Bien;Isère;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;900;Aucun diplôme supérieur;initiale
POLYTECH;POLYTECH;PL04IF;114;Ingénieur Polytech 4A IF;2122INGIF017;N;M;21;FRANCAIS(E);S-STI;2018;Assez bien;Isère;DUT;Externe;; ;0691774D;U_LYON 1;0383493R;Université Grenoble Alpes;011;DUT;initiale
POLYTECH;POLYTECH;PL05IF;114;Ingénieur Polytech 5A IF;2122INGIF018;N;M;22;FRANCAIS(E);SVT-MA;2017;Bien;Hte Loire;; ;;Oui;0691774D;U_LYON 1;0632035V;Université Clermont Auvergne;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;MPL021;116;M2 Medical imaging, S&S;2122M2MISSS004;N;F;23;FRANCAIS(E);SVT-SV;2016;Bien;Meurth Mos;; ;; ;0542493S;U_Lorraine;0542493S;Université de Lorraine;040;Licence;initiale
POLYTECH;POLYTECH;PL03MM;114;Ingénieur Polytech 3A MAP;2122INGMAM014;N;M;20;FRANCAIS(E);SVT-MA;2019;Très bien;Loire;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL05ME;114;Ingénieur Polytech 5A MEC;2122INGMECA027;N;M;22;FRANCAIS(E);S-STI;2017;Bien;Hte Savoie;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL05IF;114;Ingénieur Polytech 5A IF;2122INGIF019;N;M;22;FRANCAIS(E);SVT-SV;2017;Très bien;Hte Savoie;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;040;Licence;initiale
POLYTECH;POLYTECH;PL4IFA;118;Ingénieur Polytech IF 4A;2122INGIFA012;N;M;20;FRANCAIS(E);S-STI;2018;Assez bien;Rhône;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;011;DUT;apprentis.
POLYTECH;POLYTECH;MPL022;116;M2 ATRDM;2122ATRDMM2007;N;F;24;FRANCAIS(E);SVT-SV;2015;Très bien;Rhône;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;016;Attestation de fin de 1ère année de médecine, de pharmacie et d'ontologie;apprentis.
POLYTECH;POLYTECH;PL5IFA;118;Ingénieur Polytech IF 5A;2122INGIFA013;N;M;23;FRANCAIS(E);STI2D_SIN;2016;Assez bien;Bouches Rh;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;010;BTS;apprentis.
POLYTECH;POLYTECH;PL05GI;118;Ingénieur Polytech 5A GI;2122INGSIR019;N;M;23;FRANCAIS(E);S-STI;2016;Assez bien;Tarn;DUT;Externe;;Oui;0691774D;U_LYON 1;0311383K;Université Toulouse 2;011;DUT;initiale
POLYTECH;POLYTECH;MPL012;116;M2 Système information GS;2122M2SIGS003;N;M;24;FRANCAIS(E);STI2D_SIN;2015;Assez bien;Somme;; ;; ;0691774D;U_LYON 1;0801344B;Université d'Amiens;050;Maîtrise;apprentis.
POLYTECH;POLYTECH;PL05IF;114;Ingénieur Polytech 5A IF;2122INGIF020;N;M;22;FRANCAIS(E);S-STI;2017;Très bien;Eure Loir;; ;; ;0691774D;U_LYON 1;0370800U;Université de Tours;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL05ME;114;Ingénieur Polytech 5A MEC;2122INGMECA028;N;M;22;SENEGALAIS(E);0031-étran;2017;Assez bien;Etranger;; ;; ;0691774D;U_LYON 1;0623957P;Université d'Artois;084;Attestation de formation spécialisée;cont pro
POLYTECH;POLYTECH;PL03ME;114;Ingénieur Polytech 3A ME;2122INGMECA029;N;M;20;FRANCAIS(E);SVT-MA;2019;Bien;Bouches Rh;; ;; ;0342321N;U_MONTPELL;0342321N;Université de Montpellier;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL04MM;114;Ingénieur Polytech 4A MAP;2122INGMAM015;N;M;20;FRANCAIS(E);S-STI;2018;Bien;Rhône;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;040;Licence;initiale
POLYTECH;POLYTECH;PL04MM;114;Ingénieur Polytech 4A MAP;2122INGMAM016;N;M;21;FRANCAIS(E);SVT-MA;2018;Bien;Alpes Mari;; ;; ;0691774D;U_LYON 1;0383493R;Université Grenoble Alpes;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL05ME;114;Ingénieur Polytech 5A MEC;2122INGMECA030;N;M;22;FRANCAIS(E);S-STI;2017;Assez bien;Hte Garonn;; ;;Oui;0691774D;U_LYON 1;0311384L;Université Toulouse 3;012;Attestation délivrée à la suite d'un cursus en CPGE;initiale
POLYTECH;POLYTECH;PL05GB;114;Ingénieur Polytech 5A GB;2122INGGBM017;N;M;24;FRANCAIS(E);Bac Pro. I;2017;Bien;Hte Savoie;DUT;Externe;; ;0691774D;U_LYON 1;0383493R;Université Grenoble Alpes;011;DUT;initiale
POLYTECH;POLYTECH;PL03ME;114;Ingénieur Polytech 3A ME;2122INGMECA031;N;M;22;FRANCAIS(E);S-STI;2017;Bien;Guadeloupe;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL04GB;114;Ingénieur Polytech 4A GB;2122INGGBM018;N;M;21;FRANCAIS(E);SVT-MA;2018;Très bien;Isère;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL03GB;114;Ingénieur Polytech 3A GB;2122INGGBM019;N;F;20;FRANCAIS(E);SVT-PC;2019;Très bien;Aude;Sciences;Externe;HERAULT;Oui;0342321N;U_MONTPELL;0342321N;Université de Montpellier;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL05ME;114;Ingénieur Polytech 5A MEC;2122INGMECA032;N;M;22;FRANCAIS(E);S-STI;2017;Assez bien;Vaucluse;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;012;Attestation délivrée à la suite d'un cursus en CPGE;initiale
POLYTECH;POLYTECH;PL03ME;114;Ingénieur Polytech 3A ME;2122INGMECA033;N;M;20;FRANCAIS(E);S-STI;2019;Bien;Loire;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL03MA;114;Ingénieur Polytech 3A MAT;2122INGMAT020;N;F;21;FRANCAIS(E);S-STI;2018;Bien;Loire;; ;; ;0632035V;U_CLERMONT;0421095M;Université Jean Monnet (Saint Etienne);900;Aucun diplôme supérieur;initiale
POLYTECH;POLYTECH;PL05MA;114;Ingénieur Polytech 5A MAT;2122INGMAT021;N;M;23;FRANCAIS(E);SVT-PC;2016;Bien;Moselle;LICENCE;Externe;;Oui;0691774D;U_LYON 1;0542493S;Université de Lorraine;040;Licence;initiale
POLYTECH;POLYTECH;PL05GB;114;Ingénieur Polytech 5A GB;2122INGGBM020;N;F;22;FRANCAIS(E);SVT-SV;2017;Très bien;Loire;Prepa G.E.;Externe;;Oui;0691774D;U_LYON 1;0421095M;Université Jean Monnet (Saint Etienne);012;Attestation délivrée à la suite d'un cursus en CPGE;initiale
POLYTECH;POLYTECH;MPL021;116;M2 Medical imaging, S&S;2122M2MISSS005;N;F;22;FRANCAIS(E);SVT-SV;2017;Très bien;Loire;; ;;Oui;0691774D;U_LYON 1;0421095M;Université Jean Monnet (Saint Etienne);012;Attestation délivrée à la suite d'un cursus en CPGE;initiale
POLYTECH;POLYTECH;PL03ME;114;Ingénieur Polytech 3A ME;2122INGMECA034;N;M;20;FRANCAIS(E);S-STI;2019;Assez bien;Hte Savoie;; ;; ;0383493R;U_GRALP;0383493R;Université Grenoble Alpes;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL05MM;114;Ingénieur Polytech 5A MAP;2122INGMAM017;N;F;22;FRANCAIS(E);SVT-MA;2017;Bien;Hts Seine;; ;; ;0691774D;U_LYON 1;0060931E;université de Nice;900;Aucun diplôme supérieur;initiale
POLYTECH;POLYTECH;MPL022;116;M2 ATRDM;2122ATRDMM2008;N;M;33;FRANCAIS(E);SVT-SV;2013;Sans mention;Vaucluse;; ;; ;0134009M;AIX MARSEI;0134009M;Aix-Marseille Université;055;Diplôme de fin de 2nd cycle des études médicales et pharmaceutiques;cont pro
POLYTECH;POLYTECH;PL4IFA;118;Ingénieur Polytech IF 4A;2122INGIFA014;N;M;21;FRANCAIS(E);Bac Pro. I;2018;Très bien;Ain;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;010;BTS;apprentis.
POLYTECH;POLYTECH;PL03GI;118;Ingénieur Polytech 3A GI;2122INGSIR020;N;F;21;FRANCAIS(E);SVT-MA;2018;Assez bien;Rhône;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL05GB;114;Ingénieur Polytech 5A GB;2122INGGBM021;N;M;22;FRANCAIS(E);BIO-MA;2017;Bien;Doubs;; ;; ;0691774D;U_LYON 1;0450855K;Université d'Orléans;001;Baccalaureat (Français);cont pro
POLYTECH;POLYTECH;PL04GB;114;Ingénieur Polytech 4A GB;2122INGGBM022;N;M;21;FRANCAIS(E);SVT-PC;2018;Assez bien;Rhône;; ;; ;0691774D;U_LYON 1;0632035V;Université Clermont Auvergne;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL04GI;118;Ingénieur Polytech 4A GI;2122INGSIR021;N;M;20;FRANCAIS(E);SVT-MA;2018;Bien;Bouches Rh;Prepa G.E.;Externe;; ;0691774D;U_LYON 1;0134009M;Aix-Marseille Université;012;Attestation délivrée à la suite d'un cursus en CPGE;initiale
POLYTECH;POLYTECH;PL03IF;114;Ingénieur Polytech 3A IF;2122INGIF021;N;M;21;TUNISIEN(NE);0031-étran;2019;Bien;Ain;; ;; ;0134009M;AIX MARSEI;0134009M;Aix-Marseille Université;040;Licence;initiale
POLYTECH;POLYTECH;PL04ME;114;Ingénieur Polytech 4A MEC;2122INGMECA035;N;F;21;FRANCAIS(E);SVT-PC;2018;Bien;Isère;; ;; ;0691774D;U_LYON 1;0383493R;Université Grenoble Alpes;900;Aucun diplôme supérieur;initiale
POLYTECH;POLYTECH;PL4IFA;118;Ingénieur Polytech IF 4A;2122INGIFA015;N;M;21;FRANCAIS(E);S-STI;2018;Assez bien;Hte Marne;; ;; ;0691774D;U_LYON 1;0211237F;Université de Bourgogne;011;DUT;apprentis.
POLYTECH;POLYTECH;PL05GB;114;Ingénieur Polytech 5A GB;2122INGGBM023;N;F;25;FRANCAIS(E);SVT-SV;2014;Assez bien;Moselle;MAITRISE;Externe;; ;0691774D;U_LYON 1;0542493S;Université de Lorraine;040;Licence;initiale
POLYTECH;POLYTECH;PL04GB;114;Ingénieur Polytech 4A GB;2122INGGBM024;N;F;22;FRANCAIS(E);SVT-SV;2017;Bien;Paris;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL03MM;114;Ingénieur Polytech 3A MAP;2122INGMAM018;N;M;22;SENEGALAIS(E);0031-étran;2018;Bien;Etranger;LICENCE;Externe;BOUCHES DU RHONE; ;0134009M;AIX MARSEI;0134009M;Aix-Marseille Université;519;Autre diplôme supérieur;initiale
POLYTECH;POLYTECH;PL04GB;114;Ingénieur Polytech 4A GB;2122INGGBM025;N;M;22;FRANCAIS(E);SVT-ISN;2017;Assez bien;Essonne;DUT;Externe;; ;0691774D;U_LYON 1;0911101C;Université Paris 11;011;DUT;initiale
POLYTECH;POLYTECH;PL05ME;114;Ingénieur Polytech 5A MEC;2122INGMECA036;N;M;23;FRANCAIS(E);SVT-PC;2016;Bien;Ain;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;012;Attestation délivrée à la suite d'un cursus en CPGE;initiale
POLYTECH;POLYTECH;PL03GB;114;Ingénieur Polytech 3A GB;2122INGGBM026;N;M;19;FRANCAIS(E);SVT-PC;2019;Très bien;Isère;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;040;Licence;initiale
POLYTECH;POLYTECH;PL03IF;114;Ingénieur Polytech 3A IF;2122INGIF022;N;M;20;FRANCAIS(E);SVT-ISN;2019;Très bien;Savoie;Sciences;Externe;; ;0730858L;U_SAVOIE;0730858L;Université Savoie Mont Blanc;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL04MA;114;Ingénieur Polytech 4A MAT;2122INGMAT022;N;M;22;FRANCAIS(E);SVT-MA;2017;Bien;Hte Savoie;; ;; ;0691774D;U_LYON 1;0730858L;Université Savoie Mont Blanc;011;DUT;initiale
POLYTECH;POLYTECH;PL03MA;114;Ingénieur Polytech 3A MAT;2122INGMAT023;O;M;21;FRANCAIS(E);SVT-SV;2018;Bien;Gard;; ;; ;0691774D;U_LYON 1;0342321N;Université de Montpellier;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL04MM;114;Ingénieur Polytech 4A MAP;2122INGMAM019;N;M;21;FRANCAIS(E);S-STI;2018;Très bien;Saône Loir;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;900;Aucun diplôme supérieur;initiale
POLYTECH;POLYTECH;PL03GI;118;Ingénieur Polytech 3A GI;2122INGSIR022;N;M;20;FRANCAIS(E);S-STI;2019;Passable;Côte d'Or;Prepa G.E.;Externe;COTE D'OR; ;0210015C;LYCEE POLY;0211237F;Université de Bourgogne;012;Attestation délivrée à la suite d'un cursus en CPGE;initiale
POLYTECH;POLYTECH;PL03MM;114;Ingénieur Polytech 3A MAP;2122INGMAM020;N;M;21;FRANCAIS(E);SVT-ISN;2018;Bien;Rhône;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;012;Attestation délivrée à la suite d'un cursus en CPGE;initiale
POLYTECH;POLYTECH;PL04IF;114;Ingénieur Polytech 4A IF;2122INGIF023;N;M;21;FRANCAIS(E);S-STI;2018;Bien;Saône Loir;DUT;Externe;;Oui;0691774D;U_LYON 1;0211237F;Université de Bourgogne;011;DUT;initiale
POLYTECH;POLYTECH;PL4IFA;118;Ingénieur Polytech IF 4A;2122INGIFA016;N;M;21;FRANCAIS(E);SVT-ISN;2018;Assez bien;Saône Loir;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;011;DUT;apprentis.
POLYTECH;POLYTECH;PL04IF;114;Ingénieur Polytech 4A IF;2122INGIF024;N;M;21;FRANCAIS(E);S-STI;2018;Bien;Ain;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL04IF;114;Ingénieur Polytech 4A IF;2122INGIF025;N;F;20;FRANCAIS(E);S-STI;2018;Très bien;Isère;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL03MA;114;Ingénieur Polytech 3A MAT;2122INGMAT024;N;M;20;FRANCAIS(E);S-STI;2019;Assez bien;Loire;DUT;Externe;LOIRE; ;0421095M;U_ST-ETIEN;0421095M;Université Jean Monnet (Saint Etienne);011;DUT;initiale
POLYTECH;POLYTECH;PL5IFA;118;Ingénieur Polytech IF 5A;2122INGIFA017;N;M;22;FRANCAIS(E);STI2D_SIN;2017;Bien;Isère;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;010;BTS;apprentis.
POLYTECH;POLYTECH;PL04IF;114;Ingénieur Polytech 4A IF;2122INGIF026;N;M;21;FRANCAIS(E);S-STI;2018;Bien;Bouches Rh;; ;; ;0691774D;U_LYON 1;0691774D;Université Lyon 1;011;DUT;initiale
POLYTECH;POLYTECH;PL05GI;118;Ingénieur Polytech 5A GI;2122INGSIR023;N;M;23;FRANCAIS(E);S-STI;2017;Passable;Bouches Rh;; ;; ;0691774D;U_LYON 1;0134009M;Aix-Marseille Université;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL03GB;114;Ingénieur Polytech 3A GB;2122INGGBM027;O;F;22;FRANCAIS(E);SVT-MA;2017;Bien;Drôme;; ;;Oui;0691774D;U_LYON 1;0691774D;Université Lyon 1;519;Autre diplôme supérieur;initiale
POLYTECH;POLYTECH;PL03MM;114;Ingénieur Polytech 3A MAP;2122INGMAM021;N;M;21;FRANCAIS(E);S-STI;2018;Passable;Vaucluse;; ;;Oui;0383493R;U_GRALP;0383493R;Université Grenoble Alpes;001;Baccalaureat (Français);initiale
POLYTECH;POLYTECH;PL04GI;118;Ingénieur Polytech 4A GI;2122INGSIR024;N;M;22;FRANCAIS(E);SVT-PC;2017;Très bien;Oise;LICENCE;Externe;SOMME;Oui;0801344B;U_AMIENS;0801344B;Université d'Amiens;040;Licence;initiale
POLYTECH;POLYTECH;PL05MA;114;Ingénieur Polytech 5A MAT;2122INGMAT025;N;M;25;FRANCAIS(E);STL-SPCL;2015;Bien;Isère;; ;; ;0691774D;U_LYON 1;0730858L;Université Savoie Mont Blanc;011;DUT;initiale
POLYTECH;POLYTECH;PL03ME;114;Ingénieur Polytech 3A ME;2122INGMECA037;N;M;20;FRANCAIS(E);S-STI;2019;Sans mention;Doubs;DUT;Externe;DOUBS; ;0251215K;UFC;0251215K;Université de Franche-Comté Besançon;011;DUT;initiale
POLYTECH;POLYTECH;PL05GB;114;Ingénieur Polytech 5A GB;2122INGGBM028;N;F;24;FRANCAIS(E);SVT-SV;2015;Assez bien;Drôme;Et.Paraméd;Externe;;Oui;0691774D;U_LYON 1;0383493R;Université Grenoble Alpes;040;Licence;initiale
POLYTECH;POLYTECH;PL03ME;114;Ingénieur Polytech 3A ME;2122INGMECA038;N;M;20;FRANCAIS(E);SVT-ISN;2019;Assez bien;Seine Marn;; ;; ;0770931U;LYCEE TECH;0772502B;Université Paris Est Marne la Vallée;012;Attestation délivrée à la suite d'un cursus en CPGE;initiale
